0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,label
-1.752301286934821,2.8624902597849857,3.783689886174223,-2.9556010312157004,-1.6361181314396618,-1.4460072763697294,1.8152479569448967,-0.08486478698182065,-1.659080476949533,1.0166070650943133,4.366570241246948,2.368247994069821,0.7064032673902134,-3.784367038109324,-5.070757470908199,-3.8183059895974947,-1.6329751943626263,2.238777606938021,2.9229910243387467,3.4916904492275043,0.29650469137383206,0.26275013228040833,2.2917019484724115,-0.21191917786598957,-1.9527267504863783,-3.8335074755099288,-3.502176645965338,2.4628365503627156,-2.8848017191220676,-0.8159642854394552,-2.747170879735455,1.4786654396284122,-2.7859964879882217,-0.7080398809223197,-0.44071218263370504,0.077162505027141,-0.6521581982822878,-0.27677679268953664,-1.6815031378013463,-0.7629794293898557,1.2415305449906002,1.8258658060784647,-0.4439426210793192,0.9126105166731107,-2.588989559963242,1.0322344969317094,1.3281796362998313,-0.995466207734472,-0.8373749528102016,-1.5445952471675903,-1
-2.276868867873627,0.7297417335067643,2.796845374873872,-2.319234354583592,-2.0829606087892065,-1.797335659378495,1.647094832807016,1.8014911022080309,-2.7007531718645676,0.4660850205520785,4.36580280334829,-1.089764599019737,2.6335088819731243,-0.9765518790360755,-3.041517175018767,-1.3810352131400945,-1.5133865873925854,1.995487315314763,1.2703908911428061,2.3566365470047272,-0.6257185586974542,-2.1262446699909754,-1.7557066096759695,1.3744810249728154,-2.327996290066583,-0.49711745453364337,-1.6458826198724463,0.6053461923006751,2.0900462280364627,-0.27152192265812336,0.6393053112955154,-2.485446592522768,0.25485626949849577,-0.6446881995173541,-0.9653151200956989,0.35999126030752593,-1.3222328976207163,0.7163462196455089,3.1413856078748466,-1.1971140403024867,4.489047276327136,-0.38413592503500954,2.809158300865936,-2.131294274604161,-0.5055332671674048,0.42774160137973766,0.04321333972660755,-1.6858498182317811,-0.4073183035378011,0.914942516393859,-1
0.13790979723446603,0.6274460767297866,1.153119345980448,-0.3816553484737877,1.9604887633456267,-2.183112679149906,1.0443590893246346,0.8737542115117912,-1.8829985976276025,0.5674135811725295,2.4031017816235347,-3.0927708392596656,1.1287269531577482,-1.6387600356962884,-1.04051305163315,-2.082777703549223,-3.773333451699262,0.8942945752865189,-1.6840472298492566,2.261879359124123,-0.22503378622540435,-0.7416962536734794,2.814501891559508,1.0020938640631019,2.0859540667081227,4.4537376844740155,-5.398449185891449,-2.0162700838927576,1.6591996508985705,1.366477529673689,-0.9847178478580622,1.1409172133143697,-1.6571607743179215,-2.076419142961333,-1.4481463292120385,-0.04265388753388424,-0.15395899538883143,-1.3555379060418846,1.9309682918876132,-0.017043051954195615,-2.2737627864803156,2.754824361737807,-0.003926752166830985,2.814532661341282,-1.198718501297588,0.6016441260084847,-2.7959552224558952,-2.8500730806869528,0.5167553801312269,-2.0368754776056943,1
1.1149283264074632,5.16567316514947,4.2718278623718815,-4.145774506617932,1.8600412490241327,-8.6169593072086,-3.2360625270657812,-10.793285443078931,-8.700294441177213,6.67747301721194,7.52977974756105,-24.979232554536072,21.111847660057137,5.765523074310666,34.40548312733209,12.256860419754782,-27.976667935376916,1.0152484488255857,27.265075648182172,5.846630043146181,-1.8714699137017912,4.36696224189239,1.6718606206624158,8.011715804539788,11.983870327513614,0.3069912453479583,12.259555031898682,0.31196111924556097,-3.5471779132004553,-5.014570472253872,-0.2692864585029223,-1.8411087794737984,-1.158093781822316,-0.9531209968069707,-0.09452410097479687,3.0433004097014886,-5.500747238507792,2.970207777040695,-1.4668505686022244,1.609201860714366,-4.33076781389454,4.4272750330743404,0.3283732226339744,0.7999551358993117,-0.6130782693883442,-4.699351331117409,3.7357566603170476,-1.1652014651402383,-2.300947563269515,-2.2905416855468284,-1
0.8082630495365443,2.4535138747148975,2.6918006113236213,-0.5811586349874875,3.4908707260829352,-4.980770529914688,-1.237810469157628,-3.540851381959122,1.6757102022911463,2.3173016496684307,0.30671711491650605,-2.631695434728597,2.6275644637982105,1.4300204629025748,2.419567794409664,13.604855430698866,4.725502794632169,1.9030343358616475,-2.704006581701741,4.0469364858602335,1.4101948415586918,-7.165971999572062,8.175192318569348,-4.661776133511524,-6.2138121591633215,-6.658353832112877,-1.9866829494557907,-5.890221172898955,12.134935323714494,9.2634883388783,-9.186317701499055,-9.792358472482292,-6.069155064918029,-0.3918773042707891,-0.09931320851277708,-9.353719558619545,4.234648224720143,2.439817961238159,15.845127076223074,-4.871802938825261,5.837437986128632,4.205295036761445,9.530454996732875,-1.2570912562139456,-7.568875947194999,-9.77975137897362,15.319566513638978,-5.332563244913392,-2.773751065028271,2.5422116778391364,-1
2.08868662146525,2.9513528774768285,3.6146493487117013,-2.914791883837033,3.5135287253284377,-2.4149326762348866,2.848525017937131,0.8160007951942647,1.625102330489412,1.5722776034281154,2.2749214034691674,-0.8365239829701608,0.7002166801604212,-1.86928161760187,-1.2660297004265957,-1.4963631663224597,0.4890476561739311,1.6127329310391327,1.2960674230158482,-0.9223598438543062,-0.03901951687671744,-0.061318513542557185,1.8962137472777625,-0.5953969247631554,-2.3843793952490158,-0.010946519559377194,0.23754021305759512,-2.3939573661405773,-0.03906296792352357,1.240681440695574,1.9206754313617331,-3.29758957808001,3.787051821256878,-0.07467311185464133,0.18282505106993477,4.296124048108195,1.6856775522308283,0.4038947453076123,-0.3339661595139812,-1.6656298676253956,1.8804347795176217,0.29596097279186523,5.069141614322809,-3.7850288389919022,1.995672682453433,1.894772754772344,2.1181371104961335,0.13192813902842324,-1.7884090460456123,0.7923434395629144,-1
-1.8113089604217931,4.497219369977297,2.8549513684744605,-1.8148407815560268,-1.525372715227114,-2.8952872129767746,-0.07529673131520465,-0.2265095832720902,-0.2150185841287505,-1.0704855695699238,-0.5570502846059596,0.6709392313465893,-0.3703966046609831,1.0610695064721536,0.3258074824509179,-0.9257215964214437,2.318896724582468,1.1405151527656219,-1.6821050035529526,2.140190550093443,0.07482492927359982,-0.8416467925119988,-1.543946761485597,0.07475294615651537,0.4142575067048909,0.4019168196091926,-1.844267427058795,-1.3789875631793802,-0.12084747889574264,1.2384807935359645,-0.4021358416505578,-2.068707015847776,-0.7533587487038487,-3.407285197708023,1.610215019142179,1.190168221320135,-2.4968684343349317,-1.9125786439727597,0.271433366329053,-2.065384537437837,1.6312349649827245,2.0014796659181595,0.34184430452367354,2.1946301412298053,-1.1958649660213627,-1.023954426424747,-1.0156389645974218,0.06546087462222215,-0.1394846386841367,-1.8424805968353122,-1
1.2546646635712593,1.8515833534132002,4.647483908657753,-2.8431028048543885,1.1457865413529018,-2.093487237930102,2.2176695022630772,3.6277639894562355,-0.5962432216787027,2.8393085416046353,4.727968520695287,0.32073539368762793,-0.48607302463484586,1.9289702873938352,-0.5002153174017717,-0.2559027580567157,-0.04995763773151809,-1.039002804208446,2.1033607194848933,-2.030834993578244,1.489120819926544,-2.870452042219305,2.6158692872730946,-1.2556775921462684,0.648313075921518,-1.076500747259915,-0.8314464298234546,0.40046638074670277,4.40687028482367,2.9412888061593327,-1.243980436110093,-0.9635398591629966,1.4971114288620437,0.43164605188465355,1.8374931074384593,-0.5485882822090477,-2.842182994643721,5.745979583296052,0.09795026198623744,1.5599604333760548,0.3065008047381187,-0.19437839413336344,-0.8274413324115892,-1.0758729282456025,-0.8216512937663927,6.0340738565099485,0.73140341254306,-0.14081266575698823,-2.461551519854944,-2.45809508073565,-1
-0.5769135997421089,19.478352332308525,-2.8380335533445877,3.0920121025572107,2.516557766234543,-0.39668238025371383,3.4934517663599967,5.084537781224405,3.5554810622255815,1.1582340023335358,0.1425175427306598,-0.840077907279546,-0.9738442049269882,-1.3384830071108413,-2.1496720390293462,-0.31238176295322173,-1.7679751070284109,-1.3522484375223625,1.2566989888186737,0.498377386969154,-1.0340161605217264,-0.45649969352844083,1.863699669975887,-0.7585601709202062,1.1647556469014442,-2.4272852802911045,1.1535668173328628,-2.3483960463235833,0.13656164320219516,-1.878277332561309,-2.732019650334893,-2.3888686513642825,1.8361332473821237,-1.309450888159439,-0.6275885763647409,1.266122191029773,0.6415695935587598,1.427791358480054,-2.122326326715569,-1.50929340923833,-0.6237239412178427,-0.7982740607185644,3.254877285494628,-1.3656481654144077,1.968110443800892,0.8942133586440688,-0.5439862790221113,-1.6739283684756556,1.0311951934782422,-3.5390087019668117,-1
1.2745799685392456,3.92289893065289,5.718153052311028,-3.782637594707834,2.070308051090541,-1.9224658458081043,4.520229353952954,3.402900269816592,-1.9177352346704908,3.6471842868802615,2.7733213625604587,-1.1220105873896242,-0.6174532137235252,-1.4744087775817396,-0.38401482477553905,-0.23033913741376633,-0.8827721246457643,-1.3115368491848085,-0.0012731635908053462,-0.22847932476437477,0.46903767579052574,-1.7280401328180532,2.9570494930910636,-1.126926073711595,-1.7944244332167838,-2.1282352862590956,-1.847568404265369,0.5023339528025267,0.6385067980390944,0.8250893825394486,-2.7644355934777463,-1.6012528529698922,1.3299256632266299,-0.8300837374385378,3.579559014291436,0.4184307200690294,-0.8935374511454155,0.4990423974637328,-1.1312908177126721,-0.360509827739604,0.7973541801866326,2.3656006888058214,-0.44180005266197786,-2.0508811901937185,-1.4452436463458918,3.5180511556833585,-0.44862809026855105,-0.45158506604774085,-2.3902861664870056,-1.926944092254919,-1
